GeneName	CoefficientOfVariation
IL10RB-DT	3.98703125057319
IL10RB	1.46641640275366
IFNAR1	1.81604821379097
IFNGR2	1.05478536934396
TMEM50B	2.61958329981295
GART	2.48817649659558
SON	0.657406355008749
DONSON	4.35141817486408
CRYZL1	2.23228210698104
ITSN1	1.56375980563992
ATP5PO	2.28743547298754
LINC00649	6.12620727685352
MRPS6	3.19697889742398
SLC5A3	3.7856807436858
LINC00310	38.716919211398
AP000317.1	32.4383945418082
SMIM11A	0
KCNE1	1.68135117246156
RCAN1	3.5113509351422
CLIC6	0
RUNX1	0.572286789491444
AP000331.1	2.27213066192627
SETD4	4.40029556992104
AP000688.1	0
CBR1	3.28035184648785
CBR3-AS1	3.96300447345925
CBR3	8.61912926270054
DOP1B	1.74524594970206
AP000692.2	10.9086974376651
MORC3	1.52991426113786
AP000692.1	8.19643167524288
CHAF1B	27.3678597963602
HLCS	3.22416521736054
AP000704.1	0
PIGP	7.08035072034992
TTC3	1.46397445116033
TTC3-AS1	9.78641255785524
DSCR9	0
AP001432.1	0
VPS26C	2.12178594161125
AP001412.1	0
AP001437.2	7.84217274697364
AP001437.1	0
DYRK1A	0.809217212935057
KCNJ6	0
KCNJ15	5.19706273392631
ERG	54.7631262803702
ETS2	1.76533853405238
AP001042.1	6.01233880621255
AF064858.1	10.4933688541534
PSMG1	6.10097651703826
BRWD1	1.22745505632146
AF129408.1	0
BRWD1-IT1	0
BRWD1-AS2	0
BRWD1-AS1	0
HMGN1	2.21471756538558
GET1	4.88476285319105
LCA5L	54.7631262803715
SH3BGR	0
PCP4	8.71336627946302
DSCAM	0
BACE2	54.763126280374
MX2	0.861229683386201
MX1	1.11019704961351
AP001610.2	4.49240073042413
LINC00111	0
PRDM15	4.4292806959645
C2CD2	2.59379530633535
ZBTB21	2.47346696326244
ZNF295-AS1	54.7631262803718
UMODL1	0
ABCG1	3.94133478572151
TMPRSS3	0
UBASH3A	6.4787029853177
SLC37A1	2.14445055564854
PDE9A	7.33970942488869
AP001628.1	6.46609695809992
WDR4	3.70752866482283
NDUFV3	2.05801618571602
ERVH48-1	0
PKNOX1	2.37044132102256
U2AF1	8.71336627946308
AP001631.2	0
LINC01679	0
SIK1	6.3607031966148
HSF2BP	54.7631262803717
RRP1B	2.61697815208187
PDXK	1.75574988924817
AP001053.1	54.7631262803713
CSTB	1.99961671864728
RRP1	3.70025455324079
AATBC	2.37975515379522
AGPAT3	0.922526155425009
TRAPPC10	1.14332516476887
GATD3A	0
LINC01678	4.80363816824031
AP001056.2	0
ICOSLG	6.82301624540893
PFKL	2.06318916569183
CFAP410	5.11011730082482
AP001062.1	54.7631262803711
AP001062.2	0
TRPM2	1.61135580201255
TRPM2-AS	0
LRRC3	0
UBE2G2	1.69790873827245
SUMO3	3.02530807047419
PTTG1IP	1.76274612881682
ITGB2	0.647893989071522
ITGB2-AS1	1.84579166685427
LINC01547	8.29259404902161
AL844908.1	6.45261720814219
FAM207A	4.49686091854867
AP001505.1	0
ADARB1	2.88570936360438
LINC00334	0
POFUT2	4.68649543031409
LINC00205	4.25865019123779
COL18A1	6.25357588087768
SLC19A1	2.43311292713656
PCBP3	8.99156221061427
COL6A2	27.3678597963602
FTCD	0
SPATC1L	7.48025490981397
LSS	5.3707753596127
AP001469.1	0
MCM3AP-AS1	4.54471979770663
MCM3AP	2.02238857432774
AP001469.3	8.49531672671
YBEY	4.17046127528848
C21orf58	7.68112446946455
PCNT	2.81203052910582
DIP2A	1.73887573278631
DIP2A-IT1	0
S100B	9.01369069878792
PRMT2	1.22931820826487
DUXAP8	0
AP000547.3	9.48202338433855
XKR3	0
IL17RA	0.569594578734848
TMEM121B	7.05456027617668
LINC01664	0
HDHD5	2.32298608640714
HDHD5-AS1	31.6069577408128
ADA2	0.888771136812765
CECR2	7.25059314622457
AC007666.2	0
SLC25A18	0
ATP6V1E1	1.99499594520867
BCL2L13	1.74692145024832
BID	1.32459522403545
LINC00528	4.18800971971182
MICAL3	5.52861141014118
PEX26	2.32927035614775
TUBA8	8.29259404902169
AC008079.1	7.68112446946456
USP18	4.89512489968975
TMEM191B	7.60415691555427
DGCR6	8.19643167524291
DGCR9	54.763126280371
DGCR2	1.49245521875198
DGCR11	6.8277902250932
AC004461.2	0
AC004471.1	0
ESS2	5.55272941525218
LINC01311	0
SLC25A1	5.01480453333139
CLTCL1	2.80592638447468
HIRA	2.92230332101884
C22orf39	4.70618536142557
MRPL40	5.16956087063093
AC000068.1	0
UFD1	2.76408574777608
GNB1L	6.34248992492678
RTL10	6.80756727174331
TXNRD2	2.33296965978955
COMT	1.93177570709262
ARVCF	0
TANGO2	1.99121922587363
AC006547.1	3.44029468960352
AC006547.3	8.82876229395337
DGCR8	3.50216521735853
TRMT2A	4.22117136534725
RANBP1	3.83933902700927
ZDHHC8	3.74260153407141
DGCR6L	4.9982326079031
USP41	0
ZNF74	10.908697437665
SCARF2	54.7631262803718
KLHL22	2.83650955652649
MED15	1.26622011074807
PI4KA	1.21019408679765
SERPIND1	7.70667406767597
SNAP29	2.66007205604971
CRKL	3.51080884056485
LINC01637	3.04673806437022
AIFM3	6.06658836037705
AC002470.1	0
LZTR1	3.54899310635285
THAP7	5.33681135871928
THAP7-AS1	10.9086974376651
P2RX6	0
LRRC74B	0
HIC2	5.21624764783772
TMEM191C	7.60415691555428
UBE2L3	1.62179120011934
YDJC	4.92195975145389
SDF2L1	3.50013747396162
PPIL2	2.02231197423851
YPEL1	7.22380433308324
AP000553.8	0
MAPK1	0.915219126765011
PPM1F	1.53696708282391
AC245452.1	4.53737576697402
TOP3B	5.14154650305198
IGLV10-54	6.84968082692426
AC245060.6	9.07375385620892
AC245060.5	5.09281020973426
IGLC1	3.34564819458757
IGLC2	2.1879152633493
IGLC3	3.83221431226455
RSPH14	54.7631262803707
RAB36	0
BCR	2.32666787620985
IGLL1	0
DRICH1	31.6069577408127
RGL4	9.20401877924773
ZNF70	11.3769268062783
VPREB3	31.6069577408128
CHCHD10	1.99940837129593
SMARCB1	2.79351236618031
DERL3	0
SLC2A11	6.9198752342039
MIF	1.83858108146215
DDTL	0
AC253536.6	0
DDT	2.86724715421118
CABIN1	2.01769655421163
GGT5	54.7631262803707
SPECC1L	1.59578109244656
ADORA2A	7.48025490981396
ADORA2A-AS1	8.42501223655667
UPB1	0
GUCD1	3.56190771969987
SNRPD3	2.69744411721755
GGT1	0
PIWIL3	0
SGSM1	54.7631262803702
TMEM211	0
KIAA1671	9.98440272269454
AL022323.3	0
LRP5L	3.13026504325479
AL008721.2	0
AL022329.1	0
GRK3	0.558661855924573
AL022329.2	54.7631262803706
MYO18B	0
SEZ6L	6.63540365634869
ASPHD2	3.85513470825116
HPS4	3.13255446055965
SRRD	6.37369595389411
TFIP11	3.88412792286359
Z95115.1	54.7631262803717
TPST2	2.16454190656077
MIAT	9.33996629396493
MIATNB	2.40609111670081
LINC01422	5.97451132486055
MN1	10.3611771545927
PITPNB	1.38354617296693
TTC28-AS1	3.51597080139822
TTC28	6.18651123926153
CHEK2	5.51177193248679
HSCB	4.29995580359721
CCDC117	3.93460643219444
XBP1	1.49647936782955
Z93930.2	2.66372765825766
ZNRF3	7.42999175773916
KREMEN1	3.93688807210536
RHBDD3	5.84356916980129
EWSR1	1.25355399513953
GAS2L1	5.37886293080913
RASL10A	0
AP1B1	1.53260626201589
RFPL1S	7.26689038317721
NEFH	0
THOC5	3.99387233938
NIPSNAP1	5.73813549524041
NF2	2.50561286449555
ZMAT5	4.5844560625909
UQCR10	2.2645154321428
ASCC2	1.91270501882213
MTMR3	0.958144224221568
AC003681.1	2.03763607027722
HORMAD2-AS1	7.20662128942777
AC002378.1	54.7631262803711
OSM	5.18285588999464
CASTOR1	0
TBC1D10A	3.16410078046279
SF3A1	2.54905043512365
CCDC157	5.99707003153177
RNF215	4.17869264243238
SEC14L2	6.28533767359144
MTFP1	6.84606401849076
PES1	3.22055140678869
AC005006.1	0
TCN2	4.35050871671075
SLC35E4	4.04321121847038
DUSP18	2.92563863356832
OSBP2	7.78672988611229
MORC2-AS1	8.71336627946303
MORC2	3.71092207172379
TUG1	1.63000772487057
AC004542.2	9.94985816797466
SMTN	7.18548893559242
SELENOM	7.45677184327822
RNF185	2.61019233700301
LIMK2	1.34311106286739
PIK3IP1	2.61538592566382
PIK3IP1-AS1	3.83162558664962
PATZ1	4.4510485594398
LINC01521	0
DRG1	2.66686922920729
EIF4ENIF1	2.76398884243995
AL096701.3	0
SFI1	2.61334617056805
AL096701.4	0
PISD	1.69419359211036
PRR14L	1.49355289626349
DEPDC5	1.93333619501892
YWHAH	2.92848292586053
LINC02558	0
RFPL2	54.7631262803717
SLC5A4-AS1	9.01369069878791
SLC5A4	54.7631262803716
RFPL3S	9.33996629396491
AL021937.4	0
RTCB	1.7039417967625
FBXO7	2.20443858808884
SYN3	0
LARGE1	7.53687994698495
AL024495.1	0
HMGXB4	2.2580797819591
AL008635.1	0
TOM1	0.776912451414067
HMOX1	2.8647922902005
MCM5	3.68834531258221
APOL6	0.904858882800709
RBFOX2	4.95636120392047
Z95114.2	0
APOL3	1.51708056488353
APOL4	6.12891156628496
APOL2	2.26083785753474
APOL1	2.89976833211914
MYH9	0.842417476065246
Z82215.1	4.04445250432503
FO393418.1	54.7631262803706
TXN2	2.71879578587185
FOXRED2	10.121657661089
EIF3D	1.62667303580407
IFT27	4.84757431616832
NCF4-AS1	6.76850855266086
NCF4	2.26479268132074
CSF2RB	2.34167065105433
TST	4.95978252454251
MPST	4.77371725025801
KCTD17	5.71722024210702
IL2RB	8.21246514464396
C1QTNF6	10.121657661089
RAC2	1.80912227965679
CYTH4	1.24343894114717
MFNG	2.93698378737135
CDC42EP1	6.19983002263787
LGALS2	1.79540753066103
GGA1	1.61712906928282
SH3BP1	2.02967686727482
Z83844.2	2.90471000693075
PDXP	9.20401877924777
LGALS1	1.30513604409376
NOL12	4.28631505019759
TRIOBP	1.64676664197669
H1F0	5.19067770194343
GCAT	54.7631262803705
ANKRD54	4.55949944012978
EIF3L	1.760034614878
AL022311.1	4.62280872274991
MICALL1	4.72445661002861
C22orf23	54.7631262803708
POLR2F	3.20488429954977
SOX10	0
PICK1	5.83255751039481
AL031587.2	7.048491392314
BAIAP2L2	0
PLA2G6	3.18109553306168
AL022322.2	0
MAFF	3.45522184573614
TMEM184B	3.20376437498496
CSNK1E	3.57795051894109
KDELR3	0
DDX17	0.641902656598532
DMC1	0
FAM227A	0
CBY1	7.00973430187552
AL021707.2	38.7169192114007
TOMM22	3.38630191024983
JOSD1	2.24934279448005
GTPBP1	1.45564216749569
SUN2	1.63890886545186
AL021707.8	0
AL021707.1	2.55179814560141
AL021707.6	8.94878519914282
DNAL4	54.7631262803701
CBX6	1.66353735290802
AL022318.5	0
APOBEC3A	1.22702740301134
APOBEC3B	0
APOBEC3B-AS1	0
APOBEC3C	2.86678158324603
APOBEC3D	8.71336627946297
APOBEC3F	4.0659003109432
APOBEC3G	3.0796791256211
APOBEC3H	0
CBX7	3.96864805833682
AL031846.2	9.33996629396482
PDGFB	0
AL031590.1	0
RPL3	0.733396601410264
SYNGR1	4.98766887923828
TAB1	3.22954822948925
MGAT3	0
MIEF1	3.93190145984155
ATF4	1.72547358856813
RPS19BP1	3.16595799933797
CACNA1I	54.7631262803718
ENTHD1	54.7631262803718
GRAP2	4.13218601183746
Z82206.1	38.716919211398
Z83847.1	0
TNRC6B	0.629159730127059
ADSL	3.33869681410621
SGSM3	3.18318302138663
AL022238.2	7.2505931462245
MRTFA	0.897509445587965
MRTFA-AS1	8.71336627946315
SLC25A17	3.49521031009171
ST13	2.26615933513362
XPNPEP3	3.18035066734592
DNAJB7	38.7169192114
RBX1	1.76736662138717
EP300	1.02080000956035
AL035658.1	6.1748711223007
EP300-AS1	10.121657661089
L3MBTL2	3.77244005645849
AL035681.1	5.67798658923275
CHADL	0
RANGAP1	2.72392245329922
ZC3H7B	2.41622950904263
TEF	10.4933688541535
TOB2	2.5084394770732
PHF5A	4.31686654986138
ACO2	1.81278361716227
POLR3H	4.49694626319724
PMM1	5.58000160574763
DESI1	2.21380340141048
XRCC6	1.3155774699007
SNU13	1.57383938990322
MEI1	5.60122168556832
CCDC134	3.08496280979185
SREBF2-AS1	3.96119099490394
SREBF2	1.39997647959564
TNFRSF13C	24.4744710495522
CENPM	54.7631262803704
WBP2NL	3.90817755119969
NAGA	2.64303962420338
PHETA2	54.763126280372
SMDT1	3.64244013435909
NDUFA6	2.71008697134137
AL021878.2	0
NDUFA6-DT	5.69302871798818
CYP2D6	0
AC254562.3	0
TCF20	1.99879125461653
NFAM1	1.16411824801045
AL022316.1	10.4933688541536
RRP7A	2.52720656186956
SERHL2	7.76042286524847
POLDIP3	2.4791146745883
Z93241.1	2.48648359018821
CYB5R3	2.51720849441528
ATP5MGL	0
ARFGAP3	1.95613429221506
PACSIN2	1.03997749965616
AL022476.1	0
TTLL1	6.33428316614078
BIK	54.7631262803706
MCAT	7.68112446946452
TSPO	1.22429377686835
TTLL12	4.62959327051367
SCUBE1	54.7631262803718
EFCAB6	54.7631262803715
PNPLA3	0
SAMM50	4.2140445186911
PARVB	1.7116539185403
AL033543.1	7.9544433743657
AL031595.3	4.55275939298873
PARVG	1.33354959886592
AL031595.2	7.30205394513329
RTL6	9.78641255785541
PRR5	6.19006943279556
ARHGAP8	0
PHF21B	0
NUP50-DT	1.84963764457144
NUP50	2.0172700603783
AL008718.3	0
KIAA0930	1.48275203562947
UPK3A	8.32435792360067
FAM118A	2.89062962982003
SMC1B	6.57945377566533
RIBC2	8.60230636417874
Z95331.1	6.71524845935317
ATXN10	1.45708356314369
WNT7B	0
LINC00899	8.32435792360061
PRR34	10.4933688541534
PRR34-AS1	6.52115755224404
MIRLET7BHG	2.00363846973655
AL121672.1	0
AL121672.2	0
PPARA	2.56603218238921
CDPF1	10.6950593573847
TTC38	3.43276237380797
GTSE1	38.7169192113999
TRMU	3.41198440519709
CELSR1	11.6345742496039
GRAMD4	2.12063918817884
CERK	2.27717326908244
AL118516.1	5.30420701040681
TBC1D22A	0.552532441701647
TBC1D22A-AS1	0
LINC01644	54.7631262803714
AL117329.1	0
C22orf34	1.49330015740301
Z97192.1	54.7631262803704
Z97192.2	0
Z97192.3	3.53639506113653
BRD1	1.9718033902879
Z98885.3	10.1216576610889
AL117328.2	0
ZBED4	2.56757207636298
ALG12	3.95846098178265
CRELD2	3.99641802578415
BX539320.1	0
PIM3	2.40005078910157
MLC1	10.4933688541536
MOV10L1	54.7631262803703
PANX2	0
TRABD	1.7957213942921
AL022328.3	0
AL022328.4	5.41185541754003
SELENOO	1.53196996521828
AL022328.2	0
TUBGCP6	3.77802856690891
HDAC10	3.56425118143319
PLXNB2	1.45836582693745
DENND6B	4.75531425086982
PPP6R2	1.04898801064649
SBF1	4.2267201943861
MIOX	0
LMF2	3.51069147063768
NCAPH2	5.09051878183633
SCO2	0.96393653097008
TYMP	0.282328127324649
ODF3B	1.49485181186253
U62317.4	2.37852662779144
U62317.1	5.25081881161847
KLHDC7B	6.41941430599916
SYCE3	54.7631262803702
CPT1B	4.89819991288553
CHKB	1.60983293473256
CHKB-DT	5.60652441941618
ARSA	3.85073000088409
RABL2B	5.00430423136899
PLCXD1	4.28312758072808
GTPBP6	2.86553549909348
LINC00685	4.28536800596322
PPP2R3B	8.29259404902157
AL732314.6	0
AL672277.1	31.6069577408127
CRLF2	38.7169192113989
CSF2RA	1.04257488854664
IL3RA	2.21638465757957
SLC25A6	1.19008094669183
LINC00106	2.96639072415513
ASMTL-AS1	4.52166592106022
ASMTL	2.3488363358714
P2RY8	1.39029391971688
AKAP17A	1.97450036924085
ASMT	0
AL683807.1	6.56422856936842
DHRSX	1.30139382988579
DHRSX-IT1	0
ZBED1	3.77847352629435
LINC00102	0
CD99	1.43465618636449
XG	31.6069577408128
ARSD	2.45939531673102
ARSE	54.7631262803717
ARSF	0
PRKX	1.40637454999746
PRKX-AS1	7.25059314622447
BX890604.2	5.29003578185481
BX842570.1	8.71336627946299
NLGN4X	0
PUDP	1.47684800967176
STS	2.53764717763167
PNPLA4	9.63066336593261
AC079142.1	3.97508660573812
ANOS1	0
FAM9B	0
TBL1X	0.886814834495145
GPR143	0
SHROOM2	54.7631262803712
WWC3	2.42206626539231
WWC3-AS1	12.5257503105389
CLCN4	54.7631262803722
MID1	10.0723374377197
AC073529.1	6.01828691107608
HCCS	3.90926851767827
ARHGAP6	5.40818616600449
AC004554.2	0
MSL3	1.68854849746069
FRMPD4	38.7169192113988
PRPS2	4.10741630503078
TLR7	3.00866362141937
TLR8	2.83640840269353
TMSB4X	0.346671958555411
FAM9C	0
TCEANC	7.05456027617669
RAB9A	3.42017601826547
TRAPPC2	4.50093465040576
OFD1	2.16510594517263
GPM6B	10.8144138010297
GEMIN8	5.47962984076465
FANCB	6.51377847246322
MOSPD2	1.93149158734701
ASB11	0
PIGA	2.12376036774576
PIR	0
BMX	54.7631262803714
CLTRN	38.7169192113989
CA5B	1.31308279945772
INE2	54.7631262803708
ZRSR2	1.67635151884584
AP1S2	0.965621715128342
GRPR	0
CTPS2	4.40970348009121
SYAP1	1.28103670136733
TXLNG	2.92198127438413
RBBP7	2.70983870876392
REPS2	3.19259534461962
NHS	3.29068189667516
Z93022.1	8.29259404902154
NHS-AS1	0
SCML1	2.7052656715943
SCML2	10.4933688541535
CDKL5	2.78072348886204
RS1	0
PPEF1	27.3678597963602
PHKA2-AS1	0
PHKA2	2.22773661620861
AL732509.1	4.89127595221565
ADGRG2	6.88644127296536
PDHA1	2.56337302975616
MAP3K15	0
SH3KBP1	0.56985837553041
BCLAF3	2.69153890206076
MAP7D2	7.684684947542
EIF1AX	1.02803951139629
EIF1AX-AS1	0
RPS6KA3	0.966748294588703
AL807742.1	0
CNKSR2	9.15076336718093
MBTPS2	4.16991945227678
YY2	0
SMS	2.24721734559456
PHEX	54.7631262803708
PTCHD1-AS	54.7631262803707
PRDX4	4.89072666103938
ACOT9	1.64675631261983
AC131011.1	7.84217274697356
SAT1	0.303208630595795
APOO	5.53418630184003
CXorf58	0
KLHL15	2.32330973133336
EIF2S3	1.58674180505981
ZFX-AS1	4.34572937194702
ZFX	1.52627356146396
PDK3	1.6886094140645
PCYT1B	54.7631262803706
POLA1	2.9171420646498
IL1RAPL1	8.94878519914278
CXorf21	1.71375398220533
GK	1.17956040378987
GK-IT1	0
AC112496.1	7.01959272095731
GK-AS1	3.02628112121886
TAB3	2.92718663722513
DMD	6.34685333996196
AL591501.1	0
AL592043.1	0
CFAP47	0
PRRG1	7.4261714428804
LANCL3	38.7169192113991
XK	0
CYBB	0.452258859678719
DYNLT3	4.96214619874672
SYTL5	0
RPGR	2.084077663385
AF241728.2	0
MID1IP1	2.60677995341462
BCOR	3.00391400433205
AC091806.1	0
ATP6AP2	1.64163559278644
CXorf38	2.01029471971703
MED14	2.08556961360912
MED14OS	0
USP9X	1.09415370201049
DDX3X	0.873619791764103
CASK	1.54437102312451
GPR34	10.121657661089
GPR82	38.7169192114006
MAOA	54.7631262803708
EFHC2	9.94985816797466
FUNDC1	8.71336627946298
KDM6A	0.660860087611299
MIR222HG	2.34801382817675
AC234772.2	0
LINC01186	0
KRBOX4	4.00190002614205
ZNF674	5.45067755204597
ZNF674-AS1	0
CHST7	7.1464813963058
SLC9A7	3.66013734187395
RP2	1.68478221939512
LINC01545	54.7631262803707
JADE3	6.44261625027204
RGN	0
NDUFB11	2.43593969676163
RBM10	2.43706943823551
UBA1	1.92966770547253
INE1	54.7631262803722
CDK16	3.60430721403583
USP11	3.21115299721126
ZNF41	3.55542366512515
LINC01560	54.7631262803702
ARAF	2.55210675412548
SYN1	38.7169192114008
TIMP1	1.938878769071
CFP	1.32857543556239
ELK1	5.1412566559408
UXT	2.30802827761783
UXT-AS1	11.1355143726031
ZNF81	2.61849043143555
ZNF182	6.32890899008639
ZNF630	6.71647992519492
ZNF630-AS1	0
SLC38A5	38.7169192114001
FTSJ1	5.18089613587065
PORCN	9.33996629396492
EBP	4.94121712382282
TBC1D25	4.16051092605428
AC115618.1	6.23192596013544
RBM3	1.40009958440789
WDR13	3.69652063809907
WAS	1.34905766638069
SUV39H1	54.76312628037
AC231533.1	38.7169192113993
HDAC6	3.70263153586872
PCSK1N	38.7169192113999
PQBP1	2.99604466002258
TIMM17B	3.60861460257985
SLC35A2	6.19983002263787
PIM2	4.32652046995612
OTUD5	1.88657101210242
KCND1	0
GRIPAP1	1.71282779553808
TFE3	2.78098484626293
CCDC120	54.7631262803705
PRAF2	8.82876229395348
WDR45	3.55732658506097
GPKOW	5.28336099787587
MAGIX	10.4933688541534
PLP2	2.33115821569737
PRICKLE3	5.77030072873007
SYP	38.7169192114003
CACNA1F	38.7169192113984
CCDC22	3.89294394188775
FOXP3	0
PPP1R3F	7.84217274697355
GAGE10	0
USP27X-AS1	0
USP27X	0
CLCN5	2.31057130779857
CCNB3	54.7631262803705
SHROOM4	0
LINC01284	0
AC233976.1	9.28405129188734
AL158055.1	38.7169192114
GSPT2	9.6306633659326
MAGED1	3.39946773634876
AC234031.1	54.7631262803714
FAM156A	7.29224445809249
GPR173	38.7169192114007
TSPYL2	3.57239086827802
KANTR	2.77739410153591
KDM5C	2.15005549500696
KDM5C-IT1	0
IQSEC2	2.67491196367938
SMC1A	1.71345486827936
RIBC1	54.7631262803721
HSD17B10	3.66283310541565
HUWE1	1.55494672511729
PHF8	2.49201892417944
FAM120C	3.80392680792874
WNK3	0
TSR2	5.44368999273839
FGD1	54.7631262803703
GNL3L	2.08252148733574
MAGED2	5.63786783496978
PFKFB1	0
APEX2	5.8189252993109
FAM104B	8.66893291087044
MTRNR2L10	6.84606401849077
MAGEH1	9.07375385620906
USP51	0
RRAGB	3.21274970828434
AL050309.1	4.33944537976722
KLF8	54.7631262803708
UBQLN2	2.73276295176094
AL354793.1	54.763126280372
NBDY	2.4175473537795
SPIN3	5.94582365930874
SPIN2B	9.20401877924771
AL022157.1	0
SPIN2A	0
Z83745.1	54.7631262803702
FAAH2	7.16016113433616
ZXDB	54.7631262803706
ZXDA	0
LINC01278	3.1621405584246
SPIN4	0
ARHGEF9	3.27344836466053
AMER1	0
AL356317.2	0
MTMR8	5.26343952059213
ZC4H2	4.98143502657943
ZC3H12B	10.2981532334117
LAS1L	4.58796105420335
MSN	0.858403534500242
AL034397.2	54.7631262803722
AL034397.3	1.4017284280828
VSIG4	8.86670229588745
OPHN1	2.97332019442782
YIPF6	2.97671288423855
STARD8	4.25066154903783
EFNB1	7.38615110709317
PJA1	0
EDA	8.87249725361085
IGBP1	2.26707565622989
PDZD11	7.92650369174615
KIF4A	0
DLG3	54.7631262803704
TEX11	0
SNX12	4.74940913945433
FOXO4	7.60415691555412
CXorf65	0
IL2RG	2.55264399034625
MED12	4.19904505782073
NLGN3	6.28413182852092
AL590764.1	3.77457327096315
ZMYM3	5.30219185702622
NONO	1.90566310063314
ITGB1BP2	0
TAF1	1.62729704188245
OGT	1.25112737706438
GCNA	6.66561103886838
CXCR3	54.7631262803714
LINC00891	0
NHSL2	1.69574286076112
RTL5	54.7631262803721
PIN4	2.84177486417736
ERCC6L	9.15076336718102
RPS4X	0.684302112846667
HDAC8	1.34363664873297
PHKA1	0
CHIC1	6.53808497161713
TSIX	1.60234128144029
XIST	0.451534065589054
FTX	0.625927410666794
JPX	1.32604614418054
Z83843.1	3.69307612694295
SLC16A2	0
RLIM	1.3658518753864
NEXMIF	54.7631262803709
ABCB7	1.92131424902204
UPRT	4.10465227380765
ZDHHC15	0
PBDC1	4.86888116407225
MAGEE1	0
AC233296.1	0
ATRX	0.908868578958956
MAGT1	1.63846681737575
COX7B	1.93931792285546
ATP7A	4.92756871994683
PGK1	1.16334912333927
TAF9B	7.16170400367741
CYSLTR1	2.67272443780259
P2RY10	9.94985816797469
GPR174	7.50411624908395
ITM2A	6.45737356175298
BRWD3	1.47074351900493
HMGN5	7.72921269360601
SH3BGRL	0.888727492557654
AL445213.2	31.6069577408126
HDX	2.81423777695348
APOOL	3.31056073251031
SATL1	7.92650369174598
ZNF711	54.7631262803714
CHM	2.22610334783257
DACH2	0
KLHL4	0
PCDH11X	0
AL022151.1	0
DIAPH2	0.423018448045699
RPA4	6.07808756334194
DIAPH2-AS1	2.11816744880009
PCDH19	0
SYTL4	0
CSTF2	7.84217274697349
ARL13A	0
TRMT2B	3.53960000688638
TRMT2B-AS1	0
CENPI	0
TIMM8A	8.49531672671
BTK	1.84386314715397
RPL36A	0.68989093302154
GLA	2.31225111387827
HNRNPH2	1.77414196780219
ARMCX4	3.3937265160867
ARMCX1	9.83715812974457
ARMCX6	5.6012216855683
ARMCX3	2.76917915419088
AC234775.3	0
ARMCX2	0
ZMAT1	3.11636663289186
BEX5	0
ARMCX5	8.19643167524293
ARMCX5-GPRASP2	5.91429816861145
AL035427.1	7.0094443305919
GPRASP1	54.7631262803711
LINC00630	5.34572083879244
Z68871.1	0
BEX4	4.95745897641127
TCEAL8	5.75055080566674
BEX2	8.42501223655668
BEX3	8.49531672671
TCEAL4	5.53681493272653
TCEAL3	6.34087635010463
TCEAL1	0
MORF4L2	1.39059498607405
MORF4L2-AS1	9.20401877924775
TMEM31	0
TMSB15B-AS1	0
TMSB15B	54.7631262803707
SLC25A53	3.44934555132965
FAM199X	3.14302755443448
IL1RAPL2	54.7631262803711
RADX	10.4107190962622
RNF128	0
TBC1D8B	54.7631262803719
MORC4	9.07375385620896
RBM41	2.58347805180609
NUP62CL	0
FRMPD3	0
PRPS1	5.23850890914457
TSC22D3	0.832141973956419
AL109946.1	54.7631262803705
VSIG1	10.9774848554848
PSMD10	6.96033225732444
ATG4A	6.66551779324608
COL4A5	0
NXT2	8.713366279463
ACSL4	1.25239121285525
TMEM164	1.16561497576772
AMMECR1	2.41147733900748
PAK3	38.7169192114004
ALG13	1.67661167103508
ALG13-AS1	3.05758596248159
TRPC5	54.7631262803722
AMOT	38.7169192114005
XACT	38.7169192114006
HTR2C	38.7169192113992
DANT2	38.7169192114005
KLHL13	19.6516421466998
WDR44	1.77379885534559
DOCK11	0.862023698835986
IL13RA1	1.50525400815482
LINC01285	0
LONRF3	2.60956998851781
PGRMC1	5.07927815455311
SLC25A43	2.75162343001008
AC004000.1	54.7631262803706
SLC25A5-AS1	0
SLC25A5	1.87576784559404
CXorf56	4.19096715028218
UBE2A	2.35409742482281
NKRF	4.96313189345727
SEPTIN6	1.46080999585351
SOWAHD	5.78444705649669
RPL39	0.592356792248715
AC005052.2	8.74991817815119
UPF3B	2.14288717994941
RNF113A	4.96964074484484
NDUFA1	1.90267802528493
AKAP14	0
NKAP	2.55137150368343
RHOXF1-AS1	9.63066336593251
ZBTB33	5.0570025320714
TMEM255A	27.3678597963603
LAMP2	1.83467365399597
CUL4B	3.06648124838669
MCTS1	3.14262603427015
C1GALT1C1	6.06658836037704
AC002377.1	0
GRIA3	0
THOC2	1.12175933303483
XIAP	1.72317584379755
XIAP-AS1	0
AL121601.1	8.71336627946305
STAG2	0.857406067736417
